,id,created_at,cleaned_tweet
139,1388227248403087104,,
140,1393538632691207936,,
141,1393554150693097472,2021-05-15 13:09:35+00:00,lit world free creation soon home cap
142,1388214956391206912,2021-04-30 19:33:32+00:00,lit world free creation soon home cap
143,1393512321805283328,2021-05-15 10:23:22+00:00,lit world free creation soon home cap
144,1388211286803062784,2021-04-30 19:18:57+00:00,lit world free creation soon home cap
145,1393536031912194048,2021-05-15 11:57:35+00:00,lit world free creation soon home cap
146,1393548723960139520,,
147,1388211308693127168,2021-04-30 19:19:02+00:00,lit world free creation soon home cap
148,1388215340455407616,2021-04-30 19:35:03+00:00,lit world free creation soon home cap
149,1393533153705349120,2021-05-15 11:46:09+00:00,lit world free creation soon home cap
150,1388230539199467520,2021-04-30 20:35:27+00:00,lit world free creation soon home cap
151,1388214144361402368,2021-04-30 19:30:18+00:00,lit world free creation soon home cap
152,1388211908956745728,2021-04-30 19:21:25+00:00,lit world free creation soon home cap
153,1393024147651907584,2021-05-14 02:03:32+00:00,mohammad lit world free creation soon home cap
154,1393538764165820416,2021-05-15 12:08:26+00:00,lit world free creation soon home cap
155,1388230224089808896,2021-04-30 20:34:12+00:00,lit world free creation soon home cap
156,1393547886151954432,2021-05-15 12:44:41+00:00,lit world free creation soon home cap
157,1388229359589236736,2021-04-30 20:30:46+00:00,future big project lit world free creation soon home cap
158,1388230217626435584,2021-04-30 20:34:10+00:00,lit world free creation soon home cap
159,1388230211947229184,2021-04-30 20:34:09+00:00,vary good project lit world free creation soon home cap
160,1393538667487006720,2021-05-15 12:08:03+00:00,good project lit world free creation soon home cap
161,1393535372374777856,2021-05-15 11:54:58+00:00,lit world free creation soon home cap
162,1388229529928351488,,
163,1388218563312320512,2021-04-30 19:47:52+00:00,lit world free creation soon home cap
164,1388219152251432704,,
165,1388229347547381504,,
166,1388219157544509440,2021-04-30 19:50:13+00:00,lit world free creation soon home cap
167,1388230186647265280,2021-04-30 20:34:03+00:00,lit world free creation soon home cap
168,1388230185250541568,2021-04-30 20:34:02+00:00,lit world free creation soon home cap
169,1388219391674753024,2021-04-30 19:51:09+00:00,lit world free creation soon home cap
170,1388227250286379008,2021-04-30 20:22:23+00:00,lit world free creation soon home cap
171,1388229409811795968,2021-04-30 20:30:58+00:00,lit world free creation soon home cap
172,1388214128653737984,2021-04-30 19:30:14+00:00,lit world free creation soon home cap
173,1388211509793148928,2021-04-30 19:19:50+00:00,lit world free creation soon home cap
174,1388215322671386624,2021-04-30 19:34:59+00:00,lit world free creation soon home cap
175,1393551797290250240,2021-05-15 13:00:14+00:00,lit world free creation soon home cap
176,1393549441223651328,2021-05-15 12:50:52+00:00,lit world free creation soon home cap
177,1388219490186321920,2021-04-30 19:51:32+00:00,lit world free creation soon home cap
178,1388215183005323264,2021-04-30 19:34:26+00:00,lit world free creation soon home cap
179,1388209185263820800,2021-04-30 19:10:36+00:00,lit world free creation soon home cap
180,1388212141463719936,2021-04-30 19:22:20+00:00,lit world free creation soon home cap
181,1393552146973564928,2021-05-15 13:01:37+00:00,lit world free creation soon home cap
182,1388214670453051136,,
183,1388211465195294720,2021-04-30 19:19:39+00:00,lit world free creation soon home cap
184,1388228207652982784,2021-04-30 20:26:11+00:00,lit world free creation soon home cap
185,1393553764011884288,,
186,1393510861256347648,2021-05-15 10:17:34+00:00,lit world free creation soon home cap
187,1388228208793817088,2021-04-30 20:26:11+00:00,lit world free creation soon home cap
188,1388229598568062720,,
189,1388208853725061120,2021-04-30 19:09:17+00:00,lit world free creation soon home cap
190,1388228260144820224,2021-04-30 20:26:23+00:00,lit world free creation soon home cap
191,1388228903618052096,2021-04-30 20:28:57+00:00,lit world free creation soon home cap
192,1393534810862374912,2021-05-15 11:52:44+00:00,lit world free creation soon home cap
193,1388229744127320064,2021-04-30 20:32:17+00:00,lit world free creation soon home cap
194,1393550617742741504,2021-05-15 12:55:32+00:00,lit world free creation soon home cap
195,1388215160020611072,2021-04-30 19:34:20+00:00,lit world free creation soon home cap
196,1388211582421798912,2021-04-30 19:20:07+00:00,lit world free creation soon home cap
197,1388214777994899456,2021-04-30 19:32:49+00:00,lit world free creation soon home cap
198,1388209176820822016,2021-04-30 19:10:34+00:00,lit world free creation soon home cap
199,1388214760437469184,2021-04-30 19:32:45+00:00,lit world free creation soon home cap
200,1393550761494257664,2021-05-15 12:56:07+00:00,lit world free creation soon home cap
201,1388214988561473536,2021-04-30 19:33:39+00:00,lit world free creation soon home cap
202,1388228425924562688,,
203,1393512566736015104,,
204,1388228195049250816,2021-04-30 20:26:08+00:00,lit world free creation soon home cap
205,1393534785880936448,2021-05-15 11:52:38+00:00,lit world free creation soon home cap
206,1388228999457898496,2021-04-30 20:29:20+00:00,lit world free creation soon home cap
207,1388229763672645632,2021-04-30 20:32:22+00:00,lit world free creation soon home cap
208,1393525666591686656,2021-05-15 11:16:24+00:00,lit world free creation soon home cap
209,1393031030009863936,,
210,1388212187525644288,2021-04-30 19:22:31+00:00,lit world free creation soon home cap
211,1388214367238320128,2021-04-30 19:31:11+00:00,lit world free creation soon home cap
212,1388218929248567296,2021-04-30 19:49:19+00:00,lit world free creation soon home cap
213,1388214372481175552,2021-04-30 19:31:12+00:00,lit world free creation soon home cap
214,1388219849109917696,2021-04-30 19:52:58+00:00,lit world free creation soon home cap
215,1388214409353326336,,
216,1393520615382937600,2021-05-15 10:56:19+00:00,lit world free creation soon home cap
217,1388228183669968896,2021-04-30 20:26:05+00:00,lit world free creation soon home cap
218,1388228033509695488,2021-04-30 20:25:29+00:00,lit world free creation soon home cap
